hex,type,flight,r,t,alt_baro,gs,track,baro_rate,lat,lon,nic,rc,seen_pos,mlat,tisb,messages,seen,rssi,is_spoofed
ad8c4c,adsb_icao,AAL2744 ,N972NN,B738,37000,473.0,110.16,0,31.38002,-88.395835,8,186,0.384,[],[],6232995,0.0,-9.6,False
a9fb4e,adsb_icao,AAL1980 ,N742PS,A319,31050,422.4,267.56,1856,38.59259,-88.393847,8,186,0.104,[],[],6321727,0.0,-9.2,False
a2bb89,adsb_icao,UAL327  ,N27509,B39M,37000,462.9,132.55,0,33.772934,-88.295045,8,186,0.241,[],[],9204355,0.1,-15.2,False
a9fc34,adsb_icao,RPA3713 ,N742YX,E75L,35000,483.9,66.88,0,38.97749,-88.284607,8,186,0.242,[],[],7222792,0.1,-13.2,False
ac3f9c,adsb_icao,DAL2328 ,N889DN,B739,37000,467.1,123.38,0,35.099716,-88.278061,8,186,0.2,[],[],8549757,0.2,-5.2,False
a29391,adsb_icao,SWA3774 ,N265WN,B737,39000,467.3,78.52,-64,40.079801,-88.270777,7,371,0.024,[],[],7388954,0.0,-12.8,False
ad1d3a,adsb_icao,NKS815  ,N944NK,A20N,36000,415.0,191.26,-64,38.270827,-88.259085,8,186,0.385,[],[],7566089,0.2,-13.1,False
a2c336,adsb_icao,UAL435  ,N27722,B737,40000,409.4,217.46,0,34.48494,-88.257098,8,186,0.241,[],[],7445478,0.0,-12.5,False
a37a82,adsb_icao,JKA23   ,N323LU,C150,5600,103.9,59.98,,35.19014,-88.238811,9,75,0.399,[],[],260978,0.4,-14.2,False
a1a986,adsb_icao,ENY3760 ,N206NN,E75L,34000,418.4,277.28,0,30.710037,-88.215583,8,186,0.0,[],[],7258902,0.0,-24.3,False
ac82f8,adsb_icao,AAL2481 ,N905NN,B738,35000,473.5,102.07,64,31.215929,-88.209338,8,186,0.36,[],[],7542960,0.1,-12.6,False
0d0005,other,VOI229  ,XA-VOC,A319,30875,390.0,270.0,830,20.868256,-88.20349,0,0,3.769,[],[],2612117,3.5,-28.1,False
a07ab8,adsb_icao,N13VE   ,N13VE,SF50,27300,317.4,272.71,-704,30.37294,-88.202928,9,75,0.579,[],[],149510,0.1,-13.4,False
aaa4be,adsb_icao,SWA3462 ,N785SW,B737,11250,388.6,26.1,0,40.656189,-88.195068,7,371,0.012,[],[],7754337,0.0,-12.2,False
aab8ff,adsb_icao,JKA90   ,N790L,CH7A,5600,108.7,64.38,,35.244048,-88.176328,9,75,0.303,[],[],466885,0.1,-4.9,False
a1c64e,adsb_icao,SKW5387 ,N213SY,E75L,4000,170.6,105.99,-1280,41.97789,-88.152237,8,186,0.203,[],[],7658440,0.0,-9.4,False
c05007,adsb_icao,ACA343  ,C-GEHY,B38M,34000,462.7,288.79,0,47.966448,-88.135634,8,186,0.283,[],[],5736352,0.3,-10.4,False
ac76b6,adsb_icao,ENY4091 ,N902BC,E145,28000,308.4,196.97,-128,40.878917,-88.123772,8,186,0.081,[],[],5160218,0.1,-20.6,False
aaa9fb,adsb_icao,SWA2956 ,N7866A,B737,25325,447.1,56.31,-2560,32.922534,-88.114107,7,371,0.464,[],[],8741846,0.2,-8.7,False
ace785,adsb_icao,ASA6    ,N930VA,A21N,32975,487.9,73.57,64,37.050339,-88.108248,8,186,0.0,[],[],11246712,0.0,-7.6,False
a66a13,adsb_icao,NKS935  ,N512NK,A319,38000,415.5,217.86,0,32.900253,-88.09541,8,186,0.241,[],[],6801819,0.2,-13.6,False
aab146,adsb_icao,SWA2517 ,N7885A,B737,39000,485.2,67.72,-64,34.241778,-88.0933,7,371,0.241,[],[],7814363,0.0,-7.3,False
a54aae,adsb_icao,ASA905  ,N440AS,B739,32000,446.2,305.33,0,37.265625,-88.079781,8,186,0.384,[],[],7348527,0.2,-10.9,False
ac04c5,adsb_icao,ASH6325 ,N87367,E75L,36000,378.3,267.58,64,35.098711,-88.037167,8,186,0.142,[],[],4466664,0.0,-12.7,False
ab1971,adsb_icao,AAL541  ,N814NN,B738,38000,399.9,258.61,0,36.589361,-88.034032,8,186,0.385,[],[],6427141,0.4,-7.1,False
aa42aa,adsb_icao,ENY3549 ,N760MQ,E170,33000,388.3,184.73,-64,39.78317,-88.006775,8,186,0.243,[],[],7312673,0.0,-7.2,False
abe147,adsb_icao,SWA2872 ,N8649A,B738,37775,471.0,93.77,1344,30.113892,-87.956758,8,186,0.104,[],[],9264832,0.1,-8.2,False
a1a697,adsb_icao,SWA3391 ,N205WN,B737,39000,449.1,142.24,-64,36.068907,-87.95327,7,371,0.024,[],[],7232362,0.0,-12.7,False
ab93a5,adsb_icao,AAL439  ,N845NN,B738,35450,425.5,292.53,-960,36.699643,-87.953037,8,186,0.283,[],[],6233364,0.2,-6.6,False
ab1db2,adsb_icao,UAL1671 ,N815UA,A319,13250,351.2,81.15,-192,43.327332,-87.950411,8,186,0.063,[],[],8972240,0.0,-4.7,False
ab48ae,adsb_icao,N826RT  ,N826RT,C551,12300,269.5,294.09,1344,30.472629,-87.947314,9,75,0.468,[],[],108553,0.1,-10.3,False
a2a3b5,adsb_icao,UAL906  ,N26966,B789,975,158.0,90.0,,41.965679,-87.931824,8,186,0.283,[],[],5446676,0.3,-11.3,False
a3b028,adsb_icao,DAL653  ,N337DN,A321,34000,387.6,226.05,0,39.911887,-87.929382,8,186,0.343,[],[],9744560,0.0,-11.9,False
ac8364,adsb_icao,SKW5425 ,N905SW,CRJ2,ground,0.0,,,41.982903,-87.926474,8,186,0.283,[],[],4617865,0.3,-3.2,False
a4fbb4,adsb_icao,AWI3866 ,N420AW,CRJ2,ground,0.0,,,41.981918,-87.925769,8,186,2.3,[],[],5925783,2.3,-10.5,False
a9178d,adsb_icao,UAL931  ,N685UA,B763,ground,0.0,0.0,,41.983898,-87.925706,8,186,8.675,[],['track'],7419273,2.5,-22.9,False
4cc45a,adsb_icao,ABD366  ,TF-AMP,B744,ground,19.5,,,41.986802,-87.924111,8,186,0.805,[],[],5360438,0.8,-7.2,False
aa56b8,adsb_icao,UAL2142 ,N76519,B738,ground,0.0,,,41.96995,-87.920853,8,186,3.312,[],[],7272527,0.1,-4.5,False
ad2c19,adsb_icao,AAL1543 ,N948NN,B738,ground,0.0,,,41.97038,-87.919592,8,186,1.408,[],[],6283332,1.4,-5.9,False
a8959e,adsr_icao,UT55    ,N652QZ,,ground,9.8,315.0,,41.979881,-87.918996,8,186,3.96,[],[],63645,4.0,-26.8,False
a6b1a3,adsb_icao,NKS635  ,N530NK,A319,ground,0.0,,,41.970394,-87.918668,8,186,1.3,[],[],6830607,0.2,-4.4,False
a544a2,adsb_icao,AWI3939 ,N439AW,CRJ2,ground,63.5,,,41.969021,-87.918106,8,186,0.805,[],[],5175875,0.8,-4.6,False
aca788,adsb_icao,SWA2077 ,N914WN,B737,ground,3.8,,,41.97038,-87.917372,7,371,0.283,[],[],8135808,0.3,-8.0,False
a31a56,adsb_icao,UAL907  ,N29977,B789,ground,12.2,,,41.977526,-87.914801,8,186,0.283,[],[],6560214,0.3,-11.4,False
~338de0,tisb_other,,,,ground,0.7,0.0,,41.958591,-87.913604,8,186,0.805,[],"['gs', 'track', 'lat', 'lon', 'nic', 'rc', 'nac_p', 'nac_v', 'sil', 'sil_type']",5155,0.8,-21.8,False
~3384b4,tisb_other,,,,ground,0.0,0.0,,41.97848,-87.913412,10,25,1.749,[],"['gs', 'track', 'lat', 'lon', 'nic', 'rc', 'nac_p', 'nac_v', 'sil', 'sil_type']",4758,1.7,-20.8,False
~338da6,tisb_other,,,,ground,5.2,,,41.977318,-87.913097,8,186,59.663,[],"['gs', 'lat', 'lon', 'nic', 'rc', 'nac_p', 'sil', 'sil_type']",16034,59.7,-25.6,False
~3389b1,tisb_other,,,,ground,2.1,180.0,,41.97734,-87.912294,8,186,0.765,[],"['gs', 'track', 'lat', 'lon', 'nic', 'rc', 'nac_p', 'nac_v', 'sil', 'sil_type']",1870,0.8,-26.1,False
a56dcf,adsb_icao,UAL1937 ,N449UA,A320,ground,15.5,,,41.976223,-87.911943,8,186,1.111,[],[],9276920,0.9,-6.9,False
~338f86,tisb_other,,,,ground,15.6,225.0,,41.981122,-87.911304,8,186,45.765,[],"['gs', 'track', 'lat', 'lon', 'nic', 'rc', 'nac_p', 'nac_v', 'sil', 'sil_type']",3775,45.8,-23.8,False
a31a54,adsb_icao,UAL2161 ,N29975,B789,ground,0.0,,,41.97947,-87.910889,8,186,2.582,[],[],4150908,2.0,-13.6,False
~338b15,tisb_other,,,,ground,6.0,0.0,,41.981704,-87.910266,8,186,56.735,[],"['gs', 'track', 'lat', 'lon', 'nic', 'rc', 'nac_p', 'nac_v', 'sil', 'sil_type']",1937,56.7,-11.2,False
~3383ce,tisb_other,,,,ground,0.0,0.0,,41.958614,-87.910186,10,25,0.283,[],"['gs', 'track', 'lat', 'lon', 'nic', 'rc', 'nac_p', 'nac_v', 'sil', 'sil_type']",7112,0.3,-23.1,False
a8a47a,adsr_icao,UT03    ,N656QZ,,ground,10.8,320.62,,41.974445,-87.910085,8,186,7.981,[],[],78658,5.2,-27.2,False
~338632,tisb_other,,,,ground,6.4,251.57,,41.957565,-87.910023,8,186,1.749,[],"['gs', 'track', 'lat', 'lon', 'nic', 'rc', 'nac_p', 'nac_v', 'sil', 'sil_type']",10691,1.7,-25.4,False
~338443,tisb_other,,,,ground,0.0,0.0,,41.991911,-87.909851,8,186,1.749,[],"['gs', 'track', 'lat', 'lon', 'nic', 'rc', 'nac_p', 'nac_v', 'sil', 'sil_type']",6289,1.7,-25.6,False
a64305,adsb_icao,SKW3055 ,N502SY,E75L,ground,10.2,,,41.973732,-87.909292,8,186,0.0,[],[],2442278,0.0,-7.1,False
~338ee9,tisb_other,,,,ground,0.7,0.0,,41.958591,-87.908989,8,186,3.736,[],"['gs', 'track', 'lat', 'lon', 'nic', 'rc', 'nac_p', 'nac_v', 'sil', 'sil_type']",5810,0.8,-23.9,False
~338e66,tisb_other,,,,ground,0.7,0.0,,41.983864,-87.90893,8,186,1.749,[],"['gs', 'track', 'lat', 'lon', 'nic', 'rc', 'nac_p', 'nac_v', 'sil', 'sil_type']",7309,0.8,-25.4,False
a086b4,adsb_icao,DAL1644 ,N133DU,BCS1,ground,0.1,,,41.974395,-87.908494,8,186,8.751,[],[],8442856,0.8,-14.5,False
a2c1f1,adsr_icao,C43     ,N277QX,,ground,20.5,70.31,,41.982542,-87.90843,8,186,0.605,[],[],387264,0.6,-21.5,False
~338d41,tisb_other,,,,ground,0.0,0.0,,41.95863,-87.907276,10,25,1.3,[],"['gs', 'track', 'lat', 'lon', 'nic', 'rc', 'nac_p', 'nac_v', 'sil', 'sil_type']",3663,1.3,-22.2,False
a273f5,adsb_icao,UAL2292 ,N25705,B737,ground,14.8,,,41.970404,-87.907264,8,186,0.731,[],[],6371062,0.7,-7.3,False
a445cd,adsb_icao,UAL1400 ,N37456,B739,ground,17.5,,,41.982891,-87.905294,8,186,0.805,[],[],7695872,0.8,-10.9,False
a66561,adsb_icao,COL511  ,N511CJ,H25B,ground,0.0,,,42.110875,-87.903128,8,186,34.409,[],[],2125804,1.3,-19.7,False
ab15f7,adsr_icao,C844    ,N813QZ,,ground,0.0,,,41.959511,-87.902314,8,186,0.805,[],[],194383,0.8,-24.2,False
a9c2de,adsb_icao,SKW3299 ,N728SK,CRJ7,ground,13.8,,,41.972065,-87.900316,8,186,0.283,[],[],4331158,0.3,-3.5,False
a95d96,adsb_icao,SKW289U ,N702SK,CRJ7,ground,0.1,,,42.946092,-87.897998,8,186,26.597,[],[],4985621,26.6,-12.4,False
c052e0,adsb_icao,JZA826  ,C-GFJZ,CRJ7,ground,0.0,,,42.958076,-87.897316,8,186,3.142,[],[],6597997,3.1,-3.0,False
ab703e,adsb_icao,SKW3509 ,N836SK,CRJ9,ground,14.8,,,42.941837,-87.8973,8,186,3.647,[],[],6233598,3.6,-6.6,False
a93e7f,adsb_icao,NKS927  ,N695NK,A320,ground,0.0,,,41.977833,-87.896976,8,186,1.81,[],[],6902155,1.8,-10.5,False
~33884b,tisb_other,,,,ground,9.8,233.13,,41.971183,-87.89631,8,186,5.681,[],"['gs', 'track', 'lat', 'lon', 'nic', 'rc', 'nac_p', 'nac_v', 'sil', 'sil_type']",1800,5.7,-27.0,False
~338a23,tisb_other,,,,ground,30.5,275.62,,41.982321,-87.895224,8,186,9.792,[],"['gs', 'track', 'lat', 'lon', 'nic', 'rc', 'nac_p', 'nac_v', 'sil', 'sil_type']",3049,9.8,-21.1,False
~338bbe,tisb_other,,,,ground,0.7,0.0,,41.974791,-87.894266,10,25,6.607,[],"['gs', 'track', 'lat', 'lon', 'nic', 'rc', 'nac_p', 'nac_v', 'sil', 'sil_type']",3373,4.3,-22.3,False
~338fed,tisb_other,,,,ground,24.5,227.81,,41.981634,-87.892749,8,186,41.763,[],"['gs', 'track', 'lat', 'lon', 'nic', 'rc', 'nac_p', 'nac_v', 'sil', 'sil_type']",927,41.8,-25.7,False
a676c4,adsb_icao,GTI3651 ,N5153A,B738,ground,0.0,,,41.995111,-87.892429,8,186,1.3,[],[],5013872,1.3,-18.1,False
~3387bd,tisb_other,,,,ground,14.9,47.73,,41.982042,-87.892078,8,186,56.735,[],"['gs', 'track', 'lat', 'lon', 'nic', 'rc', 'nac_p', 'nac_v', 'sil', 'sil_type']",2677,55.8,-25.3,False
a9c380,adsb_icao,RPA3647 ,N728YX,E75L,1275,130.3,187.94,-576,42.970734,-87.890625,8,186,0.283,[],[],7404928,0.0,-9.5,False
a3e658,adsb_icao,AAL2285 ,N350RV,B38M,11025,276.9,151.77,-384,42.820843,-87.890167,8,186,0.221,[],[],5814720,0.0,-8.6,False
~3383d6,tisb_other,,,,ground,17.5,87.19,,41.982146,-87.890002,8,186,33.787,[],"['gs', 'track', 'lat', 'lon', 'nic', 'rc', 'nac_p', 'nac_v', 'sil', 'sil_type']",2874,33.8,-25.4,False
ab1d65,adsr_icao,C791    ,N815QZ,,ground,0.0,,,41.970955,-87.886396,8,186,1.81,[],[],193893,1.8,-24.2,False
~3383ec,tisb_other,,,,ground,0.7,0.0,,41.966251,-87.882276,8,186,3.736,[],"['gs', 'track', 'lat', 'lon', 'nic', 'rc', 'nac_v']",3233,3.7,-23.8,False
~3386b9,tisb_other,,,,ground,0.0,333.43,,41.966272,-87.882273,8,186,41.763,[],"['gs', 'track', 'lat', 'lon', 'nic', 'rc', 'nac_p', 'nac_v', 'sil', 'sil_type']",2518,41.8,-25.4,False
8004e0,adsb_icao,AIC127D ,VT-ALR,B77W,ground,0.0,,,41.974256,-87.878904,8,186,0.0,[],[],1832009,0.0,-8.6,False
ad5dcb,adsb_icao,SKW4740 ,N960SW,CRJ2,7475,315.8,10.03,,42.131424,-87.868964,8,186,0.424,[],[],4723593,0.2,-9.1,False
a4ef7f,adsb_icao,N417Q   ,N417Q,C525,29600,405.1,129.19,,37.322791,-87.863637,9,75,0.0,[],[],872009,0.0,-17.9,False
a607e3,adsb_icao,N488SB  ,N488SB,C550,27800,386.9,326.06,-960,34.32208,-87.85944,9,75,0.102,[],[],708852,0.0,-7.7,False
aa46cb,adsb_icao,ENY4026 ,N761RW,E170,6150,231.2,172.05,960,41.871414,-87.855669,8,186,0.2,[],[],6463270,0.1,-4.9,False
aa8a26,adsb_icao,UAL1598 ,N77871,B753,19575,366.9,191.16,1920,41.428665,-87.852672,8,186,0.062,[],[],804882,0.0,-10.3,False
acd5ad,adsb_icao,AAL2922 ,N926NN,B738,32000,452.7,299.51,0,28.457895,-87.844418,8,186,0.722,[],[],6319177,0.7,-16.8,False
acd0ca,adsb_icao,AAL777  ,N925AN,B738,12375,347.0,4.3,2560,42.37464,-87.817936,8,186,0.143,[],[],4354354,0.0,-7.3,False
a196c8,adsb_icao,SWA6625 ,N201LV,B737,38000,446.0,322.74,0,34.996719,-87.81557,7,371,0.324,[],[],8852095,0.2,-5.1,False
a2bdff,adsb_icao,ENY3664 ,N276NN,E75L,13075,309.5,163.67,2496,41.67778,-87.796555,8,186,0.143,[],[],6912971,0.0,-13.1,False
a777bf,adsb_icao,AAL1783 ,N580UW,A321,31975,434.6,287.27,-64,36.505101,-87.75949,8,186,0.0,[],[],5679105,0.0,-9.7,False
0d07c3,adsb_icao,XAMAX   ,XA-CHK,H25B,ground,0.0,,,41.780924,-87.753488,8,186,54.317,[],[],872830,0.8,-13.6,False
a445f2,adsb_icao,UAL1650 ,N37468,B739,6300,243.3,9.46,-2048,43.099086,-87.750746,8,186,0.422,[],[],7845191,0.1,-3.9,False
aa9f3f,adsb_icao,SWA3501 ,N7839A,B737,ground,0.0,,,41.787209,-87.745493,7,371,1.81,[],[],6514462,1.8,-14.6,False
a4f790,adsb_icao,SWA3014 ,N419WN,B737,ground,0.0,,,41.787721,-87.744896,7,371,2.808,[],[],7977160,0.8,-18.2,False
a3df4a,adsb_icao,FFT2115 ,N349FR,A20N,ground,0.0,,,41.789703,-87.742356,8,186,60.872,[],[],7439174,60.9,-18.6,False
aa77c0,adsb_icao,SWA1999 ,N7739A,B737,35100,471.4,351.34,-960,37.603734,-87.714366,8,186,0.343,[],[],9119565,0.1,-12.5,False
a09322,adsb_icao,SKW5704 ,N136SY,E75L,19950,396.4,78.21,128,42.746521,-87.691623,8,186,0.324,[],[],6745972,0.0,-10.2,False
a02c94,adsb_icao,DAL1387 ,N110DX,A321,32025,432.3,252.36,0,32.783017,-87.680371,8,186,0.36,[],[],8957897,0.1,-18.3,False
a1b5e7,adsb_icao,UAL909  ,N20904,B788,28300,512.8,350.68,,43.189499,-87.662212,8,186,0.283,[],[],7284036,0.1,-11.1,False
a7e53b,adsb_icao,N608CT  ,N608CT,C560,37000,361.9,231.96,,38.158869,-87.661226,9,75,0.324,[],[],178735,0.2,-11.9,False
a123bf,adsb_icao,UAL746  ,N17254,B38M,36000,423.0,270.27,-64,36.878264,-87.652747,8,186,0.385,[],[],9629409,0.0,-8.6,False
a7ef5b,adsb_icao,N610GG  ,N610GG,C501,38050,337.3,325.51,,38.276596,-87.649452,9,75,0.324,[],[],147974,0.1,-9.7,False
a9739c,adsb_icao,JIA5604 ,N708PS,CRJ7,22050,370.4,302.32,,39.677582,-87.622057,8,186,0.283,[],[],6776074,0.0,-15.0,False
a01180,adsb_icao,SKW5323 ,N103SY,E75L,21975,340.1,164.66,1728,41.227267,-87.612846,8,186,0.012,[],[],6666481,0.0,-20.1,False
a8e0a5,adsb_icao,NKS296  ,N671NK,A321,33000,499.5,57.01,0,37.103251,-87.599308,8,186,0.243,[],[],7911072,0.1,-10.6,False
a69974,adsb_icao,LRC604  ,N524TA,A319,34000,444.3,310.07,-64,13.013725,-87.595873,8,186,0.373,[],[],5128185,0.4,-22.2,False
acb6f3,adsr_icao,,N9181W,P28B,1200,98.4,52.43,192,33.213409,-87.588721,0,0,5.605,[],[],19812,5.6,-21.0,False
a62696,adsb_icao,N496CB  ,N496CB,,10350,291.4,49.31,-1024,33.170983,-87.588613,8,186,0.012,[],[],45692,0.0,-7.6,False
a13651,adsb_icao,UAL2429 ,N17753,B737,38000,431.9,282.3,-64,44.462601,-87.578386,8,186,0.023,[],[],6027178,0.0,-11.0,False
a4634b,adsb_icao,LXJ382  ,N382FX,E55P,43000,386.9,249.74,0,34.001941,-87.562351,8,186,0.012,[],[],3382030,0.0,-12.2,False
ae5a14,adsb_icao,R08220  ,16-08220,H47,975,62.6,206.57,128,36.57046,-87.56121,8,186,43.84,[],[],7958,43.8,-26.6,False
a700da,adsb_icao,EJA550  ,N550QS,C68A,4200,257.4,294.08,64,42.919876,-87.560652,9,75,0.283,[],[],3060683,0.0,-5.9,False
abbb24,adsb_icao,AAL2620 ,N855NN,B738,28875,497.3,46.71,-1024,38.419968,-87.551661,8,186,0.349,[],[],5256338,0.0,-20.4,False
a2ca64,adsb_icao,UAL953  ,N27908,B788,10125,315.9,77.2,,42.039231,-87.550688,8,186,0.243,[],[],7843124,0.0,-9.4,False
ac0048,adsb_icao,SWA1047 ,N8721J,B38M,30875,490.2,353.44,-2560,39.561127,-87.541212,8,186,0.103,[],[],5487933,0.1,-9.4,False
aae73b,adsb_icao,SCX388  ,N801SY,B738,36000,445.3,331.13,0,35.651193,-87.51785,8,186,0.2,[],[],7198801,0.0,-9.1,False
a8c5a2,adsb_icao,N6641T  ,N6641T,B36T,8450,165.2,15.8,576,30.805893,-87.502765,9,75,0.034,[],[],147839,0.0,-4.2,False
abac48,adsb_icao,AAL689  ,N851NN,B738,30550,412.7,164.68,1600,40.890839,-87.49292,8,186,0.062,[],[],4661632,0.1,-13.9,False
aa7427,adsb_icao,UAL793  ,N77296,B738,37000,451.9,134.55,-64,32.946671,-87.491052,8,186,0.243,[],[],7817995,0.1,-12.6,False
abe79d,adsb_icao,SWA2036 ,N8661A,B738,37000,475.0,107.9,-64,28.537949,-87.475204,8,186,0.104,[],[],9633328,0.0,-12.4,False
a7bfa0,adsb_icao,JBU872  ,N599JB,A320,35050,444.6,107.95,-64,44.769791,-87.474976,8,186,0.384,[],[],7098505,0.1,-8.0,False
ad3a5f,adsb_icao,SWA6685 ,N951WN,B737,35000,490.0,353.67,64,39.101532,-87.468786,8,186,0.064,[],[],8660123,0.0,-8.3,False
a72ca2,adsb_icao,SWA6631 ,N561WN,B737,35000,487.1,354.7,0,38.530123,-87.459473,8,186,0.024,[],[],8545216,0.0,-9.8,False
a00425,adsb_icao,N10UH   ,N10UH,C550,21000,371.4,22.15,,32.121597,-87.459302,8,186,2.546,[],[],964107,2.5,-22.9,False
aaed17,adsb_icao,AAL2779 ,N803AW,A319,32025,406.1,199.42,0,40.245438,-87.426941,8,186,0.062,[],[],6774785,0.0,-10.6,False
a7858e,adsb_icao,JBU529  ,N584JB,A320,34000,447.2,289.33,64,28.377965,-87.414443,8,186,0.579,[],[],8066383,0.1,-22.6,False
a9d6b8,adsb_icao,KOW733  ,N733FL,C750,44700,514.4,98.27,64,42.940157,-87.404676,10,25,0.024,[],[],2134618,0.0,-9.4,False
a6908f,adsb_icao,N522CA  ,N522CA,PA27,5800,116.8,163.58,,33.298645,-87.386298,10,25,0.36,[],[],242867,0.1,-1.7,False
abf025,adsb_icao,SWA3743 ,N8689C,B738,31875,482.0,0.0,-1152,38.26181,-87.382332,8,186,0.203,[],[],490303,0.0,-13.5,False
a2005d,adsb_icao,N228SV  ,N228SV,PC24,21575,242.4,243.01,2688,36.013928,-87.373742,8,186,0.528,[],[],1005526,0.0,-7.4,False
ac5488,adsb_icao,DAL2249 ,N894DN,B739,34000,433.8,290.23,0,34.246712,-87.318649,8,186,0.324,[],[],8844974,0.0,-7.0,False
c01e10,adsb_icao,JZA7603 ,C-FLJZ,CRJ7,38000,405.8,241.92,,33.745298,-87.296448,8,186,0.324,[],[],5228773,0.0,-9.1,False
a5ae2f,adsb_icao,SWA3806 ,N465WN,B737,4125,227.7,166.02,-2496,30.63761,-87.232324,7,371,0.104,[],[],7932662,0.1,-5.8,False
a7d6ec,adsb_icao,EJM601  ,N604JJ,CL60,39000,491.1,86.15,,40.184372,-87.231567,8,186,0.024,[],[],890908,0.0,-18.5,False
a2b1ad,adsb_icao,N273AM  ,N273AM,EC35,200,51.4,142.91,,30.483307,-87.193155,9,75,0.203,[],[],348511,0.1,-6.1,False
aaf08b,adsb_icao,SY380   ,N80380,C172,1100,93.0,343.12,-832,30.492645,-87.170105,9,75,0.349,[],[],735497,0.1,-10.2,False
a5320b,adsb_icao,ASA1049 ,N434AS,B739,34000,445.5,279.04,0,45.429657,-87.167882,8,186,0.063,[],[],8616240,0.1,-14.0,False
0d0dd1,other,AMX551  ,XA-DAP,B38M,13050,340.0,260.0,2560,20.857078,-87.16313,0,0,3.792,[],[],989889,3.5,-25.7,False
a8b7f5,adsr_icao,,N661AE,EC30,2900,141.2,74.39,0,36.03376,-87.150743,0,0,0.759,[],[],307753,0.4,-8.6,False
a7f754,mlat,N612MW  ,N612MW,GYRO,,,,,36.302215,-87.130216,0,0,16.606,"['lat', 'lon', 'nic', 'rc']",[],157135,0.2,-11.0,False
a3286b,adsb_icao,N302TB  ,N302TB,BE40,43000,388.6,326.76,,33.940292,-87.077356,8,186,0.0,[],[],3412912,0.0,-6.5,False
a02dda,adsb_icao,SKW4644 ,N110SY,E75L,23925,368.0,103.36,2112,42.754166,-87.074079,8,186,0.324,[],[],7330853,0.0,-7.0,False
a0af7c,adsb_icao,SKW2934 ,N143SY,E75L,38000,405.0,245.65,64,36.702209,-87.070541,8,186,0.468,[],[],6930558,0.1,-9.0,False
a4faa0,adsb_icao,N42PW   ,N42PW,ST75,1200,83.1,182.76,,30.4278,-87.068518,9,75,0.468,[],[],22819,0.2,-3.4,False
a9e5e9,adsb_icao,SWA1292 ,N737JW,B737,40000,464.6,352.83,-64,36.680649,-87.025967,7,371,0.221,[],[],8829326,0.0,-8.4,False
ab6380,adsb_icao,AAL86   ,N833AA,B789,36625,493.5,95.81,,44.515732,-87.010411,8,186,0.045,[],[],7237165,0.0,-14.7,False
ab22e0,adsb_icao,N8166R  ,N8166R,BE35,7450,155.8,155.74,64,32.375219,-87.005945,9,75,0.034,[],[],323493,0.0,-16.9,False
ab62ad,adsb_icao,SWA2833 ,N8324A,B738,6750,291.0,321.28,-1088,41.030258,-87.000233,8,186,0.112,[],[],6710616,0.1,-13.7,False
a2a686,adsb_icao,ASA773  ,N270AK,B739,34000,470.3,305.48,0,44.914856,-86.993096,8,186,0.243,[],[],9505657,0.2,-17.3,False
a29dee,adsb_icao,ENY3558 ,N268NN,E75L,29000,437.2,136.85,64,40.085129,-86.990601,8,186,0.343,[],[],7687342,0.1,-12.3,False
a7b8a1,adsb_icao,JIA5590 ,N597NN,CRJ9,33975,433.8,299.11,,36.256851,-86.947117,8,186,0.283,[],[],6692553,0.0,-9.5,False
a1b162,adsb_icao,SKW2930 ,N208SY,E75L,38000,417.9,291.04,0,45.535444,-86.938968,8,186,0.203,[],[],7314281,0.2,-13.4,False
ab8537,adsb_icao,SCX784  ,N841SY,B738,38000,446.2,300.88,0,37.247406,-86.921257,8,186,0.385,[],[],8690009,0.2,-11.4,False
abc49b,adsb_icao,SWA1736 ,N8576Z,B738,30750,470.7,70.26,-896,32.715982,-86.920353,8,186,0.104,[],[],8960993,0.0,-17.1,False
a37fa1,adsb_icao,UAL1476 ,N32404,B739,34000,434.2,286.18,0,28.167223,-86.913434,8,186,0.045,[],[],7710922,0.0,-12.5,False
3965a9,other,AFR650  ,F-GZNJ,B77W,425,130.0,120.0,-700,21.054925,-86.906331,0,0,11.781,[],[],6321492,11.6,-28.2,False
c05f93,adsb_icao,ROU1771 ,C-GKFA,A321,37025,487.0,38.33,0,36.103363,-86.902313,8,186,0.192,[],[],6368958,0.0,-7.4,False
a6397e,adsb_icao,N50VM   ,N50VM,PRM1,11575,348.7,28.99,,36.299103,-86.897049,8,186,0.283,[],[],488425,0.0,-11.9,False
ac95de,adsb_icao,N91RW   ,N91RW,BE30,1125,110.1,193.66,-640,36.214569,-86.876377,9,75,0.615,[],[],120320,0.0,-11.7,False
0d0867,other,VOI106  ,XA-VLF,A320,ground,,190.0,0,21.04073,-86.876088,0,0,21.889,[],[],4214354,15.6,-32.0,False
a47d11,adsb_icao,DAL303  ,N389DN,A321,30025,447.5,311.92,768,33.976989,-86.873703,8,186,0.143,[],[],8581831,0.1,-8.3,False
a0e6c4,adsb_icao,UAL1707 ,N15710,B737,38000,414.8,298.67,0,34.711487,-86.860376,8,186,0.241,[],[],6000977,0.0,-16.0,False
a792d0,adsb_icao,N5874C  ,N5874C,C421,3100,125.3,227.91,,33.504949,-86.854939,9,75,0.102,[],[],216231,0.1,-5.6,False
